event,,gameId,playId,event,nflId,frameId,displayName,club,weight,position,x,y,s,a,dis,o,dir,dir_cos,dir_sin,dir_tan,slope,o_sin,force,force_x,force_y,momentum,momentum_x,momentum_y,momentum_y_abs,in_phase,nflId_ball_carrier,displayName_ball_carrier,club_ball_carrier,x_ball_carrier,y_ball_carrier,s_ball_carrier,a_ball_carrier,dis_ball_carrier,o_ball_carrier,dir_ball_carrier,dir_cos_ball_carrier,dir_sin_ball_carrier,dir_tan_ball_carrier,slope_ball_carrier,o_sin_ball_carrier,force_ball_carrier,force_x_ball_carrier,force_y_ball_carrier,momentum_ball_carrier,momentum_x_ball_carrier,momentum_y_ball_carrier,momentum_y_abs_ball_carrier,in_phase_ball_carrier,weight_ball_carrier,tackler_to_ball_carrier_dist,force_diff,force_sum,force_x_diff,force_y_diff,force_x_sum,force_y_sum,momentum_diff,momentum_sum,momentum_x_diff,momentum_y_diff,momentum_x_sum,momentum_y_sum,x_contact,y_contact,contact_y_check,tackler_to_contact_dist,ball_carrier_to_contact_dist,bc_arrow_dist,contact_bc_arrow_dist,behind_ball_carrier,tackler_arrow_dist,contact_t_arrow_dist,behind_tackler,behind_player,tackler_time_to_contact,ball_carrier_time_to_contact,diff_time_to_contact,contact_angle,contact_angle_cos,contact_angle_force,contact_angle_force_y,contact_angle_force_y_abs,contact_angle_force_diff,contact_angle_force_sum,contact_angle_momentum,contact_angle_momentum_y,contact_angle_momentum_y_abs,contact_angle_momentum_diff,contact_angle_momentum_sum,make_contact,in_field
pff_missedTackle,21725,2022103000,3593,pff_missedTackle,42030.0,33,K'Waun Williams,DEN,183,CB,91.77,21.453333333333337,1.67,2.48,0.17,341.72,326.86,0.8373372614135935,-0.5466866658776152,-0.6528870636363396,-1.5316584685111845,-0.3136610248328775,453.84,-248.1082764418969,380.0171427199453,305.61,-167.072911958858,255.89864046060836,255.89864046060836,0.2330256410447376,53454.0,Travis Etienne,JAX,90.19,22.94333333333333,5.89,4.82,0.6,149.58999999999995,107.26999999999998,-0.2968749217515148,0.9549163737390998,-3.2165612646068085,-0.3108910161306192,0.5061842934467762,964.0,920.539384284492,-286.1874245684603,1178.0,1124.8914882646595,-349.71865782328445,349.71865782328445,0.4487320802923236,200,2.17175044606879,510.16,1417.84,1168.647660726389,-666.2045672884055,672.4311078425953,93.829718151485,872.39,1483.61,1291.9644002235175,-605.6172982838928,957.8185763058016,-93.82001736267613,90.95183254921656,22.70648643798602,22.70648643798603,1.4965930245802108,0.7978002788176055,0.9999999999999956,0.20219972118239,False,1.0000000000000009,0.4965930245802097,False,False,0.8961634877725814,0.1354499624478108,0.7607135253247705,-219.59000000000003,-0.7706244825131595,-349.7402151437723,143.40279320582863,143.40279320582863,-1313.7402151437725,614.2597848562277,-235.51054810084668,194.76204412882603,194.76204412882603,-1413.5105481008468,942.4894518991532,True,True
pff_missedTackle,14696,2022100909,1123,pff_missedTackle,53503.0,56,Benjamin St-Juste,WAS,205,CB,48.44,17.233333333333334,3.44,1.41,0.35,289.38,208.24,-0.880973334654301,-0.4731659155392334,0.5370944805326104,1.8618698129393356,-0.9433385465888068,289.05,-136.7686078866154,-254.6453423818257,705.2,-333.6766036382674,-621.2623955982132,621.2623955982132,0.4701726310495735,43334.0,Derrick Henry,TEN,47.17,18.933333333333337,6.94,2.68,0.7,161.37,156.55999999999997,-0.9174771405229184,0.3977885073979504,-0.433567758616013,-2.306444564033287,0.3194555159321748,661.96,263.3200803571473,-607.333167940551,1714.18,681.8811036114188,-1572.7209647415762,1572.7209647415762,0.0783329914657756,247,2.122003770024926,372.91,951.01,400.0886882437627,-352.68782555872525,126.55147247053188,-861.9785103223767,1008.98,2419.38,1015.5577072496862,-951.458569143363,348.20449997315137,-2193.983360339789,48.14511231035913,16.68429084578358,16.68429084578358,0.6232225947737703,2.4513335408748285,1.0,1.4513335408748282,False,0.999999999999999,0.3767774052262287,False,False,0.1811693589458634,0.3532180894632317,-0.1720487305173683,-51.680000000000064,0.6200529326616318,179.22630018584468,-285.52743556434723,285.52743556434723,-482.7336998141553,841.1863001858447,437.2613281129828,-553.271697212925,553.271697212925,-1276.9186718870174,2151.441328112983,True,True
pff_missedTackle,24499,2022110300,2035,pff_missedTackle,54615.0,30,Thomas Booker,HOU,310,DT,30.78,23.37,1.81,4.9,0.15,229.99,167.58,-0.9765972620638246,0.2150762370171133,-0.2202302273125328,-4.540702755489061,-0.7659322438502228,1519.0,326.70080402899515,-1483.4512410749496,561.1,120.67927659030228,-547.968723744012,547.968723744012,0.9810084808673362,47836.0,Miles Sanders,PHI,28.89,22.83,5.84,4.38,0.57,104.68,115.65,-0.432872581520414,0.9014551171122456,-2.0824953013794283,-0.4801931602619262,0.9673562720774792,924.18,833.1067901327951,-400.0521823895362,1232.24,1110.8090535103936,-533.402909852715,533.402909852715,0.0659011549652334,211,1.9656296701057407,-594.82,2443.18,506.4059861038,1083.3990586854134,1159.8075941617903,-1883.5034234644856,671.14,1793.34,990.1297769200912,14.565813891297012,1231.488330100696,-1081.371633596727,31.13649837512921,21.75124684572342,21.75124684572341,1.6575442274491967,2.492080118559568,0.9999999999999998,1.4920801185595678,False,0.9999999999999988,0.6575442274491979,False,False,0.915770291408396,0.4267260476985561,0.4890442437098398,-51.93000000000001,0.616623752363659,936.651479840398,-1512.33368715584,1512.33368715584,12.471479840398048,1860.831479840398,345.98758745124906,-441.7304600428459,441.7304600428459,-886.252412548751,1578.227587451249,True,True
pff_missedTackle,16424,2022101601,1769,pff_missedTackle,44991.0,29,Davon Godchaux,NE,311,NT,41.15,30.99,2.18,2.58,0.23,272.34,341.99,0.9510025681700436,-0.3091829803433259,-0.3251126660344018,-3.0758567858878343,-0.9991661343425402,802.38,-248.08223976787784,763.0654406482796,677.98,-209.6198770131681,644.7607211679262,644.7607211679262,0.6899831539992143,44898.0,Kareem Hunt,CLE,39.32,29.96,4.02,3.61,0.41,52.54,33.12,0.8375280400421417,0.5463943467342691,0.6523893178630489,1.5328270598843898,0.793778142573136,779.76,426.0564558095137,653.0708645032604,868.3199999999999,474.4451391563005,727.2423477293923,727.2423477293923,0.2473837958388668,216,2.099952380412468,-22.620000000000005,1582.14,674.1386955773916,-109.9945761450192,177.97421604163586,1416.13630515154,190.33999999999992,1546.3,684.0650161694687,82.4816265614661,264.8252621431324,1372.0030688973186,40.76484155151653,32.17469222740989,32.17469222740989,1.2457297877644276,2.644320096194575,0.9999999999999984,1.6443200961945763,False,0.9999999999999988,0.2457297877644289,False,False,0.5714356824607465,0.6577910687051183,-0.0863553862443717,-308.87,0.6275554844284543,503.5379695957032,-672.5311541156074,672.5311541156074,-276.2220304042968,1283.2979695957033,425.47006733280347,527.8561377911785,527.8561377911785,-442.84993266719647,1293.7900673328031,True,True
pff_missedTackle,21654,2022103000,2447,pff_missedTackle,46175.0,33,Josey Jewell,DEN,236,ILB,55.94,22.06,2.7,5.24,0.25,250.2,54.69,0.5780000584624693,0.8160367224686534,1.4118280967641812,0.7083015292668672,-0.9408807689542256,1236.64,1009.1436524736356,714.777992297028,637.2,519.978599557026,368.3016372522855,368.3016372522855,1.756917491422879,52708.0,Jamycal Hasty,JAX,53.84,22.3,7.02,4.48,0.69,38.1,66.89,0.3924976497636994,0.9197530075677776,2.3433337960660623,0.4267424477378245,0.6170358751407486,918.4,844.701162150247,360.4698415429816,1439.1,1323.6165531907886,564.8433677749398,564.8433677749398,0.3027171324270289,205,2.113669794457019,-318.24,2155.04,-164.4424903233887,-354.3081507540465,1853.8448146238827,1075.2478338400097,801.8999999999999,2076.3,803.6379536337627,196.54173052265435,1843.5951527478144,933.1450050272252,59.975242387066224,24.91816835372149,24.91816835372149,4.944927447454713,6.670532563182848,1.0000000000000009,5.670532563182848,False,0.9999999999999984,3.9449274474547145,False,False,1.831454610168412,0.9502183138437106,0.8812362963247016,12.200000000000005,0.977415894286096,1208.7115915099578,-443.0006595853478,443.0006595853478,290.3115915099577,2127.111591509958,622.8094078391003,134.6561603013737,134.6561603013737,-816.2905921608996,2061.9094078391004,True,True
pff_missedTackle,8286,2022092510,1683,pff_missedTackle,48026.0,36,Nick Scott,LA,200,SS,106.39,16.81,2.62,1.07,0.26,252.14,268.99,-0.0176269125135717,-0.9998446339083082,56.72261850386357,0.0176296515636329,-0.9518087473625676,214.0,-213.966751656378,-3.7721592779043513,524.0,-523.9185881679535,-9.236502157111588,9.236502157111588,0.0480358865457405,44917.0,James Conner,ARI,105.27,18.41,4.33,3.38,0.43,140.63,174.5,-0.9953961983671789,0.0958457525202239,-0.0962890481975385,-10.385397080138151,0.634325823860323,787.54,75.48236393977713,-783.914322062088,1008.89,96.6978212601287,-1004.245270570663,1004.245270570663,0.5384800713400991,233,1.953048898517396,573.54,1001.54,289.4491155961551,-780.1421627841836,-138.48438771660085,-787.6864813399924,484.89,1532.89,620.6164094280823,-995.0087684135516,-427.2207669078248,-1013.4817727277746,105.4256994182102,16.792999716740496,16.792999716740436,0.9644504246828982,1.6244790626204808,0.9999999999999988,0.6244790626204819,False,1.000000000000002,0.0355495753171037,False,False,0.36811084911561,0.375168374739141,-0.007057525623531,-94.49,-0.0782850996352896,-16.753011321951988,-51.32978107443146,51.32978107443146,-804.293011321952,770.7869886780479,-41.02139220889178,-522.3918504161835,522.3918504161835,-1049.9113922088918,967.8686077911082,True,True
pff_missedTackle,20585,2022102308,3165,pff_missedTackle,47810.0,27,Johnathan Abram,LV,205,SS,61.57,31.49,2.03,2.79,0.19,227.58,143.33,-0.8020884501190092,0.5972052563279108,-0.7445628424636971,-1.3430699773991976,-0.7382199197050443,571.95,341.57154635674857,-458.75448904556737,416.15,248.52696742086005,-333.7891085170257,333.7891085170257,1.3354251760329552,40138.0,Rex Burkhead,HOU,60.49,29.95,4.9,1.83,0.49,70.96,83.36,0.1156306274454215,0.9932922822596468,8.590217870507429,0.116411482813873,0.9452910557512494,393.45,390.8108484550581,45.49487036840111,1053.5,1046.433419360538,121.8168660137516,121.8168660137516,0.0480012265083975,215,1.8809572031282356,-178.50000000000006,965.4,49.23930209830951,504.2493594139685,732.3823948118066,-413.2596186771663,637.35,1469.65,797.9064519396779,455.6059745307773,1294.960386781398,-211.9722425032741,62.53902608023164,30.188530164324064,30.18853016432405,1.6226013920071212,2.0628631842082767,0.9999999999999986,1.062863184208278,False,0.9999999999999992,0.6226013920071221,False,False,0.79931103054538,0.4209924865731176,0.3783185439722623,-59.97000000000001,0.5004533812814213,286.23431142390893,157.91846228942467,157.91846228942467,-107.21568857609104,679.6843114239089,208.26367462026343,-360.28747457227126,360.28747457227126,-845.2363253797366,1261.7636746202634,True,True
pff_missedTackle,9881,2022100201,2843,pff_missedTackle,53469.0,57,Richie Grant,ATL,194,SS,71.07,11.483333333333334,8.23,1.45,0.82,176.25,150.12,-0.86707070116449,0.4981851053394909,-0.5745611109571805,-1.7404589014631822,0.0654031292301431,281.3,140.1394701319988,-243.90698823757103,1596.62,795.412302887138,-1384.382422893248,1384.382422893248,0.4327819761093477,44898.0,Kareem Hunt,CLE,70.24000000000001,9.593333333333334,7.21,2.23,0.72,86.77999999999997,126.56,-0.595664257385378,0.8032335230015778,-1.3484668805331863,-0.7415829149653255,0.9984212179727764,481.68,386.9015233594,-286.9195594973889,1557.36,1250.9237593817372,-927.6636878816922,927.6636878816922,0.1951876949711986,216,2.064218980631652,200.38,762.98,246.7620532274012,-43.01257125981783,527.0409934913988,-530.82654773496,-39.26000000000022,3153.98,455.5114564945992,456.7187350115559,2046.3360622688751,-2312.04611077494,73.57833321982817,7.1176824530475855,7.117682453047593,5.03494221915538,4.15611789626664,1.0000000000000022,3.1561178962666374,False,0.9999999999999984,4.034942219155382,False,False,0.61177912747939,0.5764379883864965,0.0353411390928934,-23.56,0.9166420025785162,257.8513953253366,281.2994679713606,281.2994679713606,-223.82860467466335,739.5313953253367,1463.528954156911,-638.1836920075438,638.1836920075438,-93.8310458430892,3020.8889541569106,True,True
pff_missedTackle,5038,2022091810,862,pff_missedTackle,35459.0,45,Kareem Jackson,DEN,185,SS,39.900000000000006,31.743333333333336,4.4,1.04,0.44,236.14,231.08,-0.628234677492582,-0.7780239006584512,1.2384287727696115,0.8074747793234875,-0.8304014623363285,192.4,-149.691798486686,-120.87235194957276,814.0000000000001,-633.3114551359794,-511.3830274789618,511.3830274789618,0.0523775616778773,54572.0,Dameon Pierce,HOU,38.18000000000001,30.753333333333337,2.38,3.15,0.26,126.35000000000002,123.08999999999996,-0.5459557431994563,0.8378140166334824,-1.534582293655624,-0.6516431240828656,0.805411346480103,677.25,567.409542765026,-369.74852708183175,511.7,428.70943231135294,-279.36555379516176,279.36555379516176,0.0324026701533793,215,1.984565443617316,484.85,869.65,717.101341251712,-248.876175132259,417.71774427834,-490.6208790314045,-302.3000000000001,1325.7,1062.0208874473324,232.0174736838001,-204.60202282462643,-790.7485812741236,38.453354620284806,30.575203674588465,30.575203674588455,1.8593842406266496,0.3262712426120501,0.9999999999999984,0.6737287573879482,False,1.000000000000002,0.8593842406266478,False,False,0.4225873274151476,0.137088757400021,0.2854985700151266,-107.99,-0.3088509989933733,-59.42293220632504,-177.58849609783726,177.58849609783726,-736.6729322063251,617.8270677936749,-251.404713180606,-774.2038944558323,774.2038944558323,-763.1047131806059,260.29528681939405,True,True
pff_missedTackle,17843,2022101609,1153,pff_missedTackle,48032.0,39,Michael Dogbe,ARI,284,DE,93.65,40.053333333333335,4.22,3.77,0.43,262.46,2.680000000000007,0.9989062573590616,0.0467577695031762,0.046808966465778,21.363428323740056,-0.9913534952995486,1070.68,50.062608651660696,1069.5089516292,1198.48,56.03825159416661,1197.169171319688,1197.169171319688,1.0381112648027249,54506.0,Kenneth Walker,SEA,91.84,41.263333333333335,5.07,3.32,0.51,105.93,99.88,-0.1715852217872029,0.9851692807148608,-5.7415741895106285,-0.1741682623951661,0.9615977330108773,697.1999999999999,686.860022514401,-119.62921663003785,1064.7,1048.9097331771125,-182.6867856368349,182.6867856368349,0.0235715477039837,210,2.1772000367444444,-373.4800000000001,1767.88,636.7974138627403,-1189.138168259238,736.9226311660616,949.8797349991622,-133.77999999999997,2263.1800000000003,992.871481582946,-1379.855956956523,1104.9479847712792,1014.4823856828532,93.69154388543244,40.94085315205918,40.940853152058935,0.8884915998747402,1.879416991249388,0.999999999999996,0.8794169912493922,False,0.9999999999999984,0.1115084001252581,False,False,0.210543033145673,0.3706936866369602,-0.1601506534912871,97.2,-0.1253332335643039,-134.19178651262894,201.54738967214385,201.54738967214385,-831.3917865126289,563.008213487371,-150.20937376214698,1189.0296272313756,1189.0296272313756,-1214.909373762147,914.4906262378532,True,True
pff_missedTackle,21834,2022103001,938,pff_missedTackle,52852.0,29,Myles Hartsfield,CAR,211,FS,56.55,26.03,4.56,5.74,0.46,271.59,255.09,-0.2573014536814502,-0.966331186464254,3.755638270355875,0.2662663249262401,-0.9996149730606796,1211.14,-1170.3623531743165,-311.6280826117516,962.16,-929.7652143684464,-247.5651666741441,247.5651666741441,0.0332837865964258,54042.0,Caleb Huntley,ATL,54.66,26.19,5.57,3.51,0.55,153.33,160.32,-0.9415881558950302,0.3367666026763883,-0.3576580701105714,-2.795966548974683,0.4488511688805112,803.79,270.68962756525417,-756.8391438268662,1275.53,429.5559047118136,-1201.023940488788,1201.023940488788,0.1120845662041228,229,1.8967603960437391,-407.35000000000014,2014.93,1441.0519807395706,-445.2110612151146,-899.6727256090624,-1068.467226438618,313.37,2237.69,1359.32111908026,-953.4587738146438,-500.2093096566328,-1448.589107162932,54.87658815035373,25.584426776706664,25.58442677670667,1.731716696186921,0.6431402301547734,1.0000000000000004,0.3568597698452271,False,0.9999999999999984,0.7317166961869227,False,False,0.3797624333743248,0.1154650323437654,0.2642974010305594,-94.77,-0.0831560694447831,-100.71364194735465,-604.1236692633865,604.1236692633865,-904.5036419473546,703.0763580526453,-80.00944377699251,-958.8275937343982,958.8275937343982,-1355.5394437769926,1195.5205562230074,True,True
pff_missedTackle,13408,2022100903,928,pff_missedTackle,43787.0,29,Roy Robertson-Harris,JAX,294,DT,48.150000000000006,19.24333333333333,4.12,1.21,0.43,184.33,165.76999999999998,-0.969316774364646,0.2458149526276181,-0.2535960989520082,-3.94327832380909,-0.0755008414395074,355.74,87.44621124774889,-344.8247493124791,1211.28,297.7507358187813,-1174.1140224524083,1174.1140224524083,0.3213157940671257,54572.0,Dameon Pierce,HOU,46.49,17.933333333333337,5.61,1.83,0.57,104.29000000000002,118.7,-0.4802234974431887,0.8771461637055888,-1.8265373693201188,-0.5474840081548532,0.9690588261079088,393.45,345.11315810996393,-188.9439350690226,1206.15,1057.969845353496,-579.2215714411021,579.2215714411021,0.0919126624023199,215,2.114639449173316,37.70999999999998,749.19,257.666946862215,155.8808142434565,432.55936935771285,-533.7686843815018,-5.129999999999882,2417.4300000000003,760.2191095347148,594.8924510113062,1355.7205811722774,-1753.3355938935106,48.803403371137215,16.66678198322418,16.666781983224183,2.6581107623954963,2.637420611137401,0.9999999999999998,1.6374206111374012,False,1.0000000000000004,1.6581107623954958,False,False,0.6451725151445379,0.4701284511831374,0.1750440639614004,-47.06999999999999,0.681104334194527,242.29605584636104,-19.16148116597144,19.16148116597144,-151.15394415363895,635.7460558463611,825.0080579231467,-886.8827108258891,886.8827108258891,-381.1419420768534,2031.1580579231468,True,True
pff_missedTackle,20609,2022102309,283,pff_missedTackle,46487.0,25,Poona Ford,SEA,310,DE,75.42,18.06,3.31,1.14,0.34,283.18,199.27,-0.9439738791324724,-0.3300201744069482,0.3496073161581994,2.860352040080003,-0.973658553048388,353.4,-116.62912963541548,-333.6003688854157,1026.1,-338.63370095896954,-968.6115973778298,968.6115973778298,0.6436383786414398,45573.0,Austin Ekeler,LAC,73.65,19.05,7.18,0.5,0.71,164.24,168.39,-0.9795401399619672,0.2012488862162707,-0.2054524138480783,-4.867307135848253,0.2716084258577386,100.0,20.124888621627072,-97.95401399619674,1436.0,288.9934006065648,-1406.619640985385,1406.619640985385,0.0703595396414678,200,2.028053253738666,-253.4,453.4,136.75401825704256,235.64635488921897,-96.5042410137884,-431.55438288161247,409.9000000000001,2462.1,627.6271015655343,-438.00804360755535,-49.64030035240478,-2375.2312383632147,74.4332673482542,15.237597246565372,15.237597246565372,2.989916157456034,3.892033208136476,0.9999999999999996,2.892033208136476,False,1.000000000000001,1.989916157456033,False,False,0.9032979327661734,0.542065906425693,0.3612320263404804,-30.880000000000024,0.8582441131575655,303.30346958988366,180.45943041089757,180.45943041089757,203.3034695898837,403.30346958988366,880.644284510978,-526.6373079816389,526.6373079816389,-555.355715489022,2316.6442845109777,True,True
pff_missedTackle,23540,2022103009,2520,pff_missedTackle,52641.0,27,Casey Toohill,WAS,247,DE,103.05,38.65,2.61,3.49,0.27,281.53,311.72,0.6654909400129578,-0.7464059276028492,-1.121586910842567,-0.8915938571793532,-0.9798201814932872,862.0300000000001,-643.4243017714841,573.6731550193701,644.67,-481.1855093477287,429.0220442981535,429.0220442981535,0.2334142538904381,53647.0,Sam Ehlinger,IND,101.67,37.09,4.0,4.06,0.4,18.81,27.86,0.8840920913309247,0.467312715476598,0.5285792284071887,1.891863974703248,0.3224309117857909,954.1,445.8630618362221,843.5122643388352,940.0,439.2739525480021,831.0465658510692,831.0465658510692,0.144881803690807,235,2.0827865949251674,92.06999999999982,1816.13,1089.287363607706,269.839109319465,-197.56123993526205,1417.1854193582053,295.33000000000004,1584.67,920.4594618957308,402.0245215529157,-41.91155679972661,1260.0686101492226,102.6724939091749,38.98658211162743,38.98658211162743,0.5057651297565134,2.145231396394784,1.000000000000001,1.145231396394783,False,1.0000000000000016,0.494234870243488,False,False,0.1937797432017293,0.536307849098696,-0.3425281058969667,-283.86,0.2395502960419216,206.49954169701775,-774.6552954060575,774.6552954060575,-747.6004583029821,1160.5995416970177,154.43088934934565,625.8997597976613,625.8997597976613,-785.5691106506544,1094.4308893493458,True,True
pff_missedTackle,15164,2022100911,3392,pff_missedTackle,42401.0,28,Markus Golden,ARI,260,OLB,33.22,26.93,3.11,4.65,0.29,304.15,349.13,0.9820575882295652,-0.1885812647129342,-0.1920266865947291,-5.207609513726042,-0.8275707695640993,1209.0,-227.99474903793748,1187.3076241695444,808.6,-152.48681064687864,794.0917658424265,794.0917658424265,0.638989504851165,47836.0,Miles Sanders,PHI,31.46,27.55,5.99,0.76,0.6,41.75,52.88,0.6034863603024766,0.7973733209287036,1.3212781155965942,0.7568429297328306,0.6658816660008342,160.36,127.86678574412691,96.77507273810517,1263.89,1007.7921665885792,762.7403759226972,762.7403759226972,0.1314916549278694,211,1.8660117898877255,-1048.64,1369.36,355.8615347820644,-1090.5325514314393,-100.12796329381057,1284.0826969076495,455.2900000000001,2072.49,1160.278977235458,-31.35138991972929,855.3053559417007,1556.8321417651237,32.89272040898397,28.634344311823444,28.63434431182347,1.7354830635706444,1.7968000325309008,1.0000000000000018,0.796800032530899,False,1.000000000000001,0.7354830635706434,False,False,0.5580331394117828,0.2999666164492321,0.2580665229625506,-296.25,0.4422886902190011,534.7270264747723,-976.5448888869852,976.5448888869852,374.3670264747723,695.0870264747723,357.6346349110843,725.2112988033319,725.2112988033319,-906.2553650889158,1621.5246349110844,True,True
pff_missedTackle,11302,2022100209,986,pff_missedTackle,43378.0,25,Javon Hargrave,PHI,305,DT,72.87,27.21,3.33,4.09,0.34,278.27,254.92,-0.2601674792537162,-0.9655635052852646,3.7113151422881865,0.2694462641034182,-0.9896012381535564,1247.45,-1204.4921946681034,-324.5459219950483,1015.65,-980.6745741429788,-264.23910030403687,264.23910030403687,0.0240377328682918,53454.0,Travis Etienne,JAX,71.01,26.33,3.38,4.3,0.32,4.26,6.52,0.9935322797694498,0.1135500288688635,0.1142892195663868,8.74973163517959,0.0742825420577398,860.0,97.65302482722264,854.4377606017268,676.0,76.75981951535175,671.6278211241481,671.6278211241481,0.0392674868111237,200,2.0576685836159334,-387.4500000000001,2107.45,1302.145219495326,1178.983682596775,-1106.839169840881,529.8918386066786,-339.65,1691.65,1057.4343936583307,935.8669214281848,-903.9147546276272,407.3887208201113,71.05467183970715,26.720866609087352,26.72086660908736,1.8800712230279812,0.393411081900685,1.0,0.6065889180993148,False,0.999999999999996,0.8800712230279855,False,False,0.5645859528612557,0.1163938112132204,0.4481921416480352,-248.4,-0.3681245526846786,-459.21697324650233,265.1412487529036,265.1412487529036,-1319.2169732465022,400.78302675349767,-373.8857019341938,944.3274878924022,944.3274878924022,-1049.8857019341938,302.1142980658062,True,True
pff_missedTackle,10056,2022100202,2809,pff_missedTackle,52506.0,33,Malik Harrison,BAL,245,OLB,92.61,26.48,1.71,5.55,0.16,310.07,340.81,0.9444337539113709,-0.3287018169601076,-0.3480411575706497,-2.873223405473268,-0.7652585583931284,1359.75,-446.9522956115064,1284.1937968809866,418.95,-137.70962621543708,395.6705212011688,395.6705212011688,0.4365567414330207,46076.0,Josh Allen,BUF,91.56,28.03,5.1,3.78,0.51,107.06,92.84,-0.0495470560620079,0.9987717903683444,-20.158045093908,-0.0496079850670744,0.9559980607330604,895.8599999999999,894.759696119385,-44.38722564371047,1208.6999999999998,1207.215463018218,-59.88752666214904,59.88752666214904,0.042773729635284,237,1.8721645226849044,-463.8900000000001,2255.61,1341.7119917308914,-1328.5810225246971,447.8074005078786,1239.806571237276,789.7499999999998,1627.65,1344.925089233655,-455.5580478633178,1069.5058368027808,335.7829945390198,92.0795057957064,28.00422836424434,28.00422836424434,1.6139071246995846,0.5201446423660017,0.999999999999993,0.4798553576339913,False,1.0000000000000009,0.613907124699584,False,False,0.9438053360816284,0.1019891455619611,0.8418161905196673,-247.97,-0.3750920143744743,-510.0313665456914,-291.18790511037463,291.18790511037463,-1405.8913665456914,385.8286334543084,-157.144799422186,388.3614482856929,388.3614482856929,-1365.8447994221858,1051.5552005778138,True,True
pff_missedTackle,10436,2022100204,2606,pff_missedTackle,52490.0,34,Neville Gallimore,DAL,302,DT,70.28,15.23,3.95,1.58,0.43,250.51,137.31,-0.735032945146904,0.6780313927456961,-0.9224503435151256,-1.0840691935669515,-0.9426997370222252,477.16,323.5294593625364,-350.72832010629674,1192.9,808.823648406341,-876.8208002657418,876.8208002657418,1.6207311297679214,43445.0,Jonathan Williams,WAS,69.11,13.5,6.29,3.95,0.63,90.11,104.58,-0.2517315486684969,0.9677971003288656,-3.8445602287353697,-0.2601077731922906,0.9999981570651764,857.1500000000001,829.5472845468871,-215.77169694120215,1364.93,1320.9752961518784,-343.5959427240916,343.5959427240916,0.0322010567363109,217,2.0884922791334435,379.99000000000007,1334.3100000000002,506.0178251843507,134.95662316509456,1153.0767439094234,-566.5000170474989,172.02999999999997,2557.83,512.1516477455374,533.2248575416502,2129.79894455822,-1220.4167429898334,72.74895794430516,12.553478752366392,12.553478752366388,3.641362289004176,3.760042206231671,1.0000000000000009,2.7600422062316703,False,0.9999999999999984,2.641362289004177,False,False,0.9218638706339684,0.5977809548857982,0.3240829157481703,-32.730000000000004,0.8412277974354234,401.40025582428666,-461.52216680803616,461.52216680803616,-455.74974417571343,1258.5502558242868,1003.5006395607166,-644.978198392188,644.978198392188,-361.4293604392834,2368.430639560717,True,True
pff_missedTackle,20090,2022102306,1531,pff_missedTackle,44829.0,21,Jonathan Allen,WAS,300,DT,33.02,32.593333333333334,1.93,2.03,0.19,259.22,269.2,-0.0139621803391454,-0.9999025240093042,71.61507011952125,0.0139635414491817,-0.982352599300924,608.9999999999999,-608.9406371216662,-8.502967826539592,579.0,-578.9435614013871,-8.08410241636523,8.08410241636523,0.0175499247083801,44995.0,Aaron Jones,GB,31.61,31.203333333333337,4.77,3.11,0.48,42.85000000000002,34.98000000000002,0.8193522103258534,0.573290463407633,0.69968745575195,1.429209558895558,0.680081345565982,646.88,370.8501349691296,530.022557815588,992.16,568.7958661745171,812.9284889968985,812.9284889968985,0.1067908821583489,208,1.9799494943053424,37.88000000000011,1255.88,979.7907720907958,538.5255256421276,-238.0905021525366,521.5195899890484,413.1599999999999,1571.16,1147.7394275759043,821.0125914132637,-10.147695226870042,804.8443865805333,32.57824961149101,32.587164933473204,32.5871649334732,0.4417934527634766,1.688933748759305,1.000000000000001,0.6889337487593038,False,1.000000000000003,0.5582065472365266,False,False,0.2289085247479153,0.3540741611654728,-0.1251656364175574,-234.22,-0.5846745246736028,-356.06678552622407,-600.0817624572983,600.0817624572983,-1002.946785526224,290.813214473776,-338.526549786016,469.7241478676352,469.7241478676352,-1330.6865497860158,653.6334502139839,True,True
